link,tipo_vivienda,n_habitaciones,n_baños,n_estacionamientos,total_superficie_m2,superficie_construida_m2,dirección
https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/casa-en-villa-valle-verde/3734301,Casa,3.0,2.0,No,90,66,"Huechuraba, Casa en Villa Valle Verde"
https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/altos-del-carmen/2729465,Casa,4.0,3.0,2,127,270,"Huechuraba, Altos del Carmen"
https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/fabian-oyanedel/3527838,Casa,4.0,2.0,No,167,167,"Huechuraba, Fabian Oyanedel"
https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/los-libertadoressanta-marta/3713210,Casa,2.0,1.0,No,160,90,"Huechuraba, Los libertadores/santa marta"
https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/santa-ines/3631052,Casa,4.0,4.0,2,480,240,
https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/sector-san-clemente/3022707,Casa,5.0,3.0,2,550,165,"Huechuraba, Sector San Clemente"
https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/camino-de-cintura-1408/3369050,Casa,3.0,3.0,1,250,110,"Huechuraba, Camino de Cintura 1408"
https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/pedro-fontova/3644192,Casa,3.0,3.0,2,184,140,"Huechuraba, Pedro Fontova"
https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/camino-el-roble-1783/3413920,Casa,4.0,3.0,2,206,108,"Huechuraba, Camino El Roble 1783"
https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/pedro-fontova-nortesanta-marta-de-huechuraba/3688498,Casa,3.0,3.0,No,115,85,"Huechuraba, Pedro fontova norte/santa marta de huechuraba"
https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/pedro-fontova/3504926,Casa,3.0,3.0,No,240,122,"Huechuraba, pedro fontova"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/sevilla-1746/1843504,Casa,4.0,3.0,,144,125,"Independencia, Sevilla 1746"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/pintor-cicarelli/3360380,Casa,4.0,3.0,2,290,220,"Independencia, Pintor Cicarelli"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/grumete-bustos-658/3401225,Casa,5.0,3.0,,85,170,"Independencia, Grumete Bustos 658"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/conchali/2899758,Casa,3.0,1.0,,168,90,"Independencia, Conchalí"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/longitudinal-seis-585/2241595,Casa,4.0,2.0,3,130,,"Independencia, Longitudinal seis 585"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/guanacocotapos/1851413,Casa,8.0,3.0,No,298,0,"Independencia, Guanaco/Cotapos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/maruri-279/2914921,Casa,3.0,2.0,No,0,102,"Independencia, Maruri 279"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/sevilla-1211/3671754,Casa,4.0,1.0,,100,100,"Independencia, Sevilla 1211"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/3-norte-gamero/3128003,Casa,4.0,2.0,,120,120,"Independencia, 3 Norte / Gamero"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/pablo-urzuaindependencia/3380377,Casa,8.0,4.0,No,261,174,"Independencia, Pablo urzua/independencia"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/independencia-region-metropolitana/3348586,Casa,6.0,1.0,1,199,180,
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/enrico-fermi/3716493,Casa,4.0,2.0,1,"234,95",126,"Independencia, Enrico Fermi"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/san-luis-1653/3628058,Casa,2.0,1.0,,70,70,"Independencia, San Luis 1653"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/davilaecheverria/2585400,Casa,6.0,1.0,No,200,180,"Independencia, Davila/Echeverria"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/pasaje-indepencia-2538/3143904,Casa,4.0,2.0,,80,160,"Independencia, Pasaje indepencia  2538"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/blanco-fombona-2438/1640071,Casa,3.0,1.0,2,164,123,"Independencia, Blanco Fombona 2438"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/pasaje-echeverria-964-casa-4/3597355,Casa,2.0,1.0,,75,66,"Independencia, Pasaje Echeverria 964, casa 4"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/entre-la-calle-tacora-y-reina-maria-catorce-la-fama/3165052,Casa,3.0,1.0,No,70,70,"Independencia, Entre la Calle Tacora y Reina Maria (Catorce La Fama)"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/domingo-santa-mariamaruri/2599885,Casa,4.0,2.0,No,340,120,"Independencia, Domingo santa maria/maruri"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/vivaceta-metro-chacabucodomingo-santa-maria/3170592,Casa,3.0,1.0,No,198,68,"Independencia, Vivaceta/ metro chacabuco/domingo santa maria"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/gral-prieto-independencia/3512719,Casa,9.0,2.0,,231,231,"Independencia, Gral. Prieto / independencia"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/autopista-centralvivacetametro-conchali/3299081,Casa,2.0,1.0,No,170,70,"Independencia, Autopista central/vivaceta/metro conchalí"
https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/chillan-vivacetahipodromo-chile-independencia/2464390,Casa,4.0,2.0,No,252,134,"Independencia, Chillan / Vivaceta/Hipodromo Chile / Independencia"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/ossa-pasaje-los-juncos/3608476,Casa,3.0,3.0,1,67,,"La Cisterna, Ossa /  pasaje los juncos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/la-cisterna/1941312,Casa,3.0,1.0,4,310,80,"La Cisterna, la cisterna"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/lo-ovalle/3140368,Casa,3.0,1.0,1,72,50,"La Cisterna, Lo ovalle"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/trinidad-ramirezlo-espejo/3344384,Casa,5.0,2.0,No,900,192,"La Cisterna, Trinidad ramirez/lo espejo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/la-cisterna/3134918,Casa,2.0,2.0,1,250,52,"La Cisterna, La Cisterna"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/gran-avenida-americo-vespucio/2917082,Casa,5.0,2.0,No,435,270,"La Cisterna, Gran Avenida / Americo Vespucio"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/av-ossa-573/2418545,Casa,6.0,3.0,4,613,256,"La Cisterna, Av. Ossa 573"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/el-parron/2664690,Casa,3.0,3.0,3,430,270,"La Cisterna, El parrón"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/la-cisterna/3134866,Casa,4.0,1.0,1,72,,"La Cisterna, La Cisterna"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/sta-corina-567/3584014,Casa,3.0,2.0,2,160,99,"La Cisterna, Sta Corina 567"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/gran-avenidalas-brisas/3539566,Casa,5.0,3.0,No,700,205,"La Cisterna, Gran Avenida/Las Brisas"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/echeverriavictoria/2003240,Casa,4.0,2.0,No,320,80,"La Cisterna, echeverria/victoria"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/brisas-del-maipovespucio-sur/3515201,Casa,2.0,1.0,No,293,90,"La Cisterna, Brisas del Maipo/Vespucio Sur"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/colon-8187/3302582,Casa,5.0,2.0,,620,155,"La Cisterna, Colón 8187"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/ernesto-riquelme/3548274,Casa,3.0,2.0,3,170,105,"La Cisterna, Ernesto Riquelme"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/casa-1-piso-en-poblacion-san-ramon/3167315,Casa,4.0,1.0,No,452,230,"La Cisterna, Casa 1 Piso en Población San Ramón"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/piloto-guillaimetgran-avenida/3120568,Casa,7.0,4.0,No,0,180,"La Cisterna, Piloto guillaimet/gran avenida"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/comandante-soza/3580272,Casa,3.0,2.0,3,748,195,"La Cisterna, comandante soza"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/livio-morraangamos/2790842,Casa,4.0,2.0,No,250,125,"La Cisterna, Livio morra/angamos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/ramon-carvallogran-avenida-jose-miguel-carrera/3514992,Casa,3.0,1.0,No,420,140,"La Cisterna, Ramon carvallo/gran avenida jose miguel carrera"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/prof-alcaino-564/3701254,Casa,4.0,2.0,3,264,120,"La Cisterna, Prof Alcaíno 564"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/gran-avenidamanuel-fischman/3565231,Casa,3.0,1.0,No,346,96,"La Cisterna, Gran Avenida/Manuel Fischman"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/bombero-encalada/3644227,Casa,6.0,3.0,6,588,149,"La Cisterna, Bombero Encalada"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/ramon-carvallogran-avenida-jose-miguel-carrera/3331433,Casa,3.0,1.0,No,420,140,"La Cisterna, Ramon carvallo/gran avenida jose miguel carrera"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/metro-la-cisterna-bombero-encaladagran-avenida/2934225,Casa,4.0,3.0,No,362,295,"La Cisterna, Metro La Cisterna / Bombero Encalada/Gran Avenida"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/los-olivoslos-raulies/3429516,Casa,5.0,4.0,No,300,140,"La Florida, Los Olivos/Los Raulíes"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/avenida-mexico/3723839,Casa,4.0,2.0,,245,85,"La Florida, Avenida Mexico"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/el-tronco/3356722,Casa,3.0,2.0,1,,,"La Florida, El tronco"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/santa-juliabrasil/1049373,Casa,2.0,1.0,No,890,75,"La Florida, Santa Julia/Brasil"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/rojas-magallanesavda-ecuador/3380368,Casa,5.0,3.0,No,305,140,"La Florida, Rojas magallanes/avda ecuador"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/santa-liliana/3451509,Casa,3.0,2.0,2,259,102,"La Florida, Santa Liliana"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/portales-de-piedra-oriente/3463135,Casa,3.0,3.0,2,282,114,"La Florida, Portales de Piedra Oriente"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/casa-de-un-piso-a-pasos-de-estacion-metro-trinidad-la-florida/3109583,Casa,4.0,2.0,No,819,123,"La Florida, Casa de un piso a pasos de Estación metro Trinidad. La Florida"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/rojas-magallanesvicuna-mackenna/3434184,Casa,4.0,3.0,1,1000,250,"La Florida, Rojas Magallanes/Vicuña Mackenna"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/p20-avda-la-florida-entre-santa-amalia-y-santa-ines/3520298,Casa,3.0,2.0,2,240,114,"La Florida, P.20 Avda. La Florida Entre Santa Amalia y Santa Inés"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/tte-de-marina-rolando-froden/3154705,Casa,5.0,3.0,6,269,122,"La Florida, Tte de Marina Rolando Froden"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/3607139,Casa,3.0,2.0,No,0,0,"La Florida, La Florida, Región Metropolitana"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/santa-juliaav-mexico/3713135,Casa,4.0,2.0,No,671,226,"La Florida, Santa Julia/Av. Mexico"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-arena-1084/3669752,Casa,3.0,1.0,,64,78,"La Florida, La Arena 1084"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/colegio-antuquenu-andino/2835948,Casa,1.0,1.0,No,3190,95,"La Florida, Colegio Antuquenu Andino"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/lientur/3002413,Casa,4.0,4.0,5,1600,182,"La Florida, Lientur"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/mexicowalker-martinez/3405757,Casa,3.0,2.0,No,250,100,"La Florida, México/Walker Martinez"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/camino-de-la-providencia/3589646,Casa,4.0,2.0,2,250,120,"La Florida, Camino de La Providencia"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/panama-con-santa-julia/2658528,Casa,3.0,5.0,No,1000,340,"La Florida, Panama con santa julia"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/propiedad-de-700m2-de-terreno-en-sector-residencial-la-florida/3728222,Casa,3.0,3.0,No,700,200,"La Florida, Propiedad de 700m2 de terreno en sector residencial. La Florida"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/casa-en-san-jose-de-la-estrella/3734444,Casa,2.0,1.0,No,72,62,"La Florida, Casa en San José de la Estrella"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/paraguay-rojas-magallanes/3510746,Casa,4.0,3.0,,280,180,"La Florida, Paraguay / rojas magallanes"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/3357461,Casa,3.0,2.0,2,250,120,
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/avenida-mexico/2641109,Casa,3.0,2.0,2,245,86,"La Florida, Avenida Mexico"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/quebrada-las-perdicescamino-el-convento/3709606,Casa,4.0,2.0,No,250,110,"La Florida, Quebrada Las Perdices/Camino el Convento"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/los-olivos-norte-4950/3669963,Casa,5.0,4.0,2,266,140,
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/panamarojas-magallanes/3446797,Casa,5.0,3.0,No,1000,230,"La Florida, Panama/Rojas Magallanes"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/2988676,Casa,16.0,12.0,3,890,389,
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/av-vicuna-mackennabacteriologico/3026818,Casa,3.0,2.0,1,250,150,"La Florida, Av. Vicuña mackenna/bacteriológico"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/benjamin-subercaseaux/3007291,Casa,2.0,1.0,2,160,60,"La Granja, Benjamin Subercaseaux"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/puerto-varas/3456251,Casa,5.0,2.0,8,714,183,"La Granja, Puerto varas"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/las-fucsias/2917947,Casa,16.0,4.0,No,250,200,"La Granja, Las Fucsias"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/odas-elementales/3036409,Casa,4.0,1.0,1,167,82,"La Granja, Odas Elementales"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/los-viloslo-ovalle/3571318,Casa,2.0,1.0,No,122,70,"La Granja, Los vilos/lo ovalle"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/pto-varas-7820/3639316,Casa,6.0,1.0,3,1250,200,"La Granja, Pto Varas 7820"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/benjamin-subercaseaux/2685439,Casa,4.0,2.0,1,125,125,"La Granja, Benjamin Subercaseaux"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/cunlahua/3397562,Casa,4.0,1.0,3,100,100,"La Granja, Cunlahua"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/los-pensamientos-totalmente-equipadavive-al-mas-alto-nivel-en-la-granja/3186334,Casa,5.0,3.0,1,170,180,"La Granja, Los pensamientos / totalmente equipada/vive al mas alto nivel en la granja"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/casa-2-pisos-en-san-gregorio/3693754,Casa,3.0,1.0,No,319,151,"La Granja, Casa 2 Pisos en San Gregorio"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/san-gregorio-0489/3584370,Casa,6.0,2.0,4,,283000,"La Granja, San Gregorio 0489"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/las-begonias/2917961,Casa,19.0,6.0,No,200,170,"La Granja, Las Begonias"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/poeta-rafael-alberti-2326/3667733,Casa,2.0,1.0,1,82,42,"La Pintana, Poeta Rafael Alberti 2326"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/atropos-10835/3570035,Casa,4.0,1.0,2,120,100,"La Pintana, Atropos 10835"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/los-platanossanta-rosa/3623358,Casa,3.0,3.0,No,2500,200,"La Pintana, Los platanos/santa rosa"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/el-mudai-10848/3714082,Casa,3.0,1.0,1,104,104,"La Pintana, El Mudai 10848"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/teniente-perez-canto-referencia-lo-martines/3578311,Casa,3.0,1.0,2,200,140,"La Pintana, Teniente pérez canto  ( referencia Lo Martines )"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/lo-martinezruben-dario/3495461,Casa,5.0,2.0,No,206,57,"La Pintana, Lo Martínez/Rubén Darío"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/av-san-francisco-12342-la-pintana/3637761,Casa,3.0,2.0,2,230,110,"La Pintana, AV. San Francisco 12342, La Pintana"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/jorge-hunneus-332/3413220,Casa,3.0,1.0,1,99,69,"La Pintana, Jorge Hunneus 332"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/santa-isidora/3702775,Casa,4.0,2.0,2,92,47,"La Pintana, Santa Isidora"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/manantiales-2022/3374892,Casa,2.0,1.0,3,150,120,"La Pintana, Manantiales 2022"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/anibal-huneeus-0685-la-pintana-chile/3634706,Casa,3.0,1.0,1,100,90,"La Pintana, Aníbal Huneeus 0685, La Pintana, Chile"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/juanita/3568901,Casa,3.0,1.0,3,132,100,"La Pintana, Juanita"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/lo-blancosan-francisco/3595046,Casa,4.0,2.0,No,162,120,"La Pintana, Lo Blanco/San Francisco"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/pasaje-santa-trinidad-11043/3326511,Casa,2.0,1.0,,61,53,"La Pintana, Pasaje Santa Trinidad 11043"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/pasaje-irun/3184091,Casa,8.0,3.0,3,,274,"La Pintana, Pasaje Irun"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/teniente-luis-cruz-martinez/3666009,Casa,3.0,2.0,2,243,1,"La Pintana, Teniente Luis Cruz Martínez"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/capitan-laysecaprunos/3036059,Casa,4.0,2.0,No,119,0,"La Pintana, Capitán Layseca/Prunos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/prunos13848/3579987,Casa,3.0,1.0,3,120,90,"La Pintana, Prunos13848"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/julio-chavez/3612901,Casa,4.0,2.0,5,486,140,"La Pintana, Julio Chávez"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/tobalaba-arrieta/2830003,Casa,9.0,4.0,No,1230,310,"La Reina, Tobalaba - Arrieta"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/metro-simon-bolivarav-echenique/3154131,Casa,3.0,2.0,No,450,186,"La Reina, Metro Simón Bolivar/Av. Echeñique"
https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/simon-gonzalezvicente-perez-rosales/3688084,Casa,4.0,2.0,No,0,220,"La Reina, Simon gonzalez/vicente perez rosales"
